Source;Target;Type
174;334;Directed
174;10760;Directed
174;6746;Directed
174;939;Directed
174;13840;Directed
174;3277;Directed
174;7146;Directed
174;9061;Directed
174;7578;Directed
174;10925;Directed
174;1686;Directed
174;7035;Directed
174;4218;Directed
174;12660;Directed
174;1205;Directed
174;6565;Directed
174;3600;Directed
174;7176;Directed
174;10176;Directed
174;10610;Directed
174;11479;Directed
174;10110;Directed
174;3338;Directed
174;2125;Directed
174;3496;Directed
174;3347;Directed
174;2039;Directed
174;12865;Directed
174;13798;Directed
174;2943;Directed
174;13680;Directed
174;1703;Directed
174;3812;Directed
174;2522;Directed
174;13879;Directed
174;3291;Directed
174;5101;Directed
174;9779;Directed
174;1488;Directed
174;3298;Directed
174;8922;Directed
174;719;Directed
174;13573;Directed
174;726;Directed
174;8479;Directed
174;12684;Directed
175;10168;Directed
175;6833;Directed
175;3562;Directed
175;7970;Directed
175;3001;Directed
175;8575;Directed
175;3482;Directed
175;7224;Directed
175;11222;Directed
175;4619;Directed
175;7193;Directed
176;3245;Directed
176;3811;Directed
176;12932;Directed
176;2776;Directed
176;3598;Directed
176;5392;Directed
176;10040;Directed
176;13627;Directed
176;14048;Directed
176;10429;Directed
176;6211;Directed
176;2112;Directed
176;9525;Directed
176;7642;Directed
177;11073;Directed
177;738;Directed
179;10225;Directed
179;5238;Directed
179;5439;Directed
179;13732;Directed
179;11241;Directed
179;13432;Directed
180;8981;Directed
180;4061;Directed
180;8223;Directed
180;7034;Directed
180;11380;Directed
180;8682;Directed
180;6949;Directed
180;8755;Directed
180;13425;Directed
180;5293;Directed
180;6296;Directed
180;1390;Directed
180;9037;Directed
181;12136;Directed
181;8998;Directed
181;8419;Directed
181;9939;Directed
181;7595;Directed
181;2702;Directed
182;1672;Directed
182;4282;Directed
182;1235;Directed
182;1659;Directed
182;2263;Directed
182;10054;Directed
182;8334;Directed
182;4709;Directed
182;4521;Directed
182;10886;Directed
182;976;Directed
182;8449;Directed
182;4986;Directed
182;9071;Directed
182;13208;Directed
182;10380;Directed
182;2286;Directed
183;3289;Directed
183;10035;Directed
183;3893;Directed
183;6871;Directed
183;9665;Directed
183;11553;Directed
183;8318;Directed
183;6791;Directed
183;13256;Directed
183;9817;Directed
183;8955;Directed
183;8396;Directed
183;7436;Directed
183;12229;Directed
183;2864;Directed
184;13151;Directed
184;10643;Directed
184;5072;Directed
184;290;Directed
184;580;Directed
185;1615;Directed
185;4377;Directed
185;9570;Directed
185;2917;Directed
185;6294;Directed
185;7844;Directed
185;8203;Directed
185;5907;Directed
186;6658;Directed
186;9665;Directed
186;1854;Directed
186;2979;Directed
186;7855;Directed
186;4031;Directed
186;4435;Directed
186;4004;Directed
186;4582;Directed
186;12743;Directed
186;4900;Directed
187;8273;Directed
187;1574;Directed
187;5667;Directed
187;10897;Directed
187;3856;Directed
187;5733;Directed
187;12943;Directed
187;11934;Directed
187;9003;Directed
187;3741;Directed
187;12236;Directed
187;8394;Directed
187;11913;Directed
187;13847;Directed
187;807;Directed
187;12017;Directed
189;3243;Directed
190;242;Directed
190;6336;Directed
190;12054;Directed
190;13398;Directed
191;8243;Directed
191;5805;Directed
191;4534;Directed
191;8589;Directed
191;9544;Directed
191;13915;Directed
191;7278;Directed
191;10982;Directed
191;1464;Directed
192;11852;Directed
192;12803;Directed
192;12315;Directed
193;8321;Directed
193;10408;Directed
193;7132;Directed
194;7778;Directed
194;13042;Directed
194;6946;Directed
194;10255;Directed
194;4890;Directed
194;1623;Directed
194;4838;Directed
194;6616;Directed
194;599;Directed
194;2777;Directed
194;13292;Directed
194;9935;Directed
194;1523;Directed
194;13617;Directed
194;6635;Directed
194;12488;Directed
194;9434;Directed
194;4919;Directed
194;6723;Directed
194;9158;Directed
194;11682;Directed
195;12458;Directed
195;6928;Directed
196;5168;Directed
196;8185;Directed
196;8275;Directed
196;3516;Directed
196;720;Directed
197;6027;Directed
197;325;Directed
197;6007;Directed
197;1918;Directed
197;6546;Directed
197;12865;Directed
198;9886;Directed
199;8018;Directed
199;636;Directed
199;2486;Directed
199;2397;Directed
199;9969;Directed
199;13104;Directed
199;10847;Directed
199;11458;Directed
199;10590;Directed
199;7323;Directed
199;9635;Directed
199;7965;Directed
199;10923;Directed
199;5907;Directed
199;5960;Directed
199;10857;Directed
199;5324;Directed
199;11996;Directed
199;11937;Directed
199;3276;Directed
199;9660;Directed
199;2375;Directed
199;14096;Directed
199;11633;Directed
199;5975;Directed
199;8869;Directed
199;9258;Directed
199;8146;Directed
199;1367;Directed
199;1926;Directed
199;6198;Directed
199;855;Directed
199;4664;Directed
199;11240;Directed
199;4494;Directed
199;2476;Directed
199;2354;Directed
199;1066;Directed
199;11785;Directed
200;12351;Directed
200;4535;Directed
200;1229;Directed
200;10503;Directed
200;4596;Directed
200;14051;Directed
201;13694;Directed
201;6503;Directed
201;8601;Directed
201;5833;Directed
201;13085;Directed
201;5500;Directed
201;4411;Directed
201;14065;Directed
201;12963;Directed
201;3893;Directed
201;9870;Directed
201;2720;Directed
201;1174;Directed
201;11934;Directed
201;9923;Directed
201;2919;Directed
201;551;Directed
201;12409;Directed
201;14026;Directed
201;5013;Directed
201;12731;Directed
201;1255;Directed
201;13909;Directed
201;11107;Directed
201;2124;Directed
201;13277;Directed
201;845;Directed
201;1714;Directed
201;6386;Directed
201;3704;Directed
201;3057;Directed
201;2549;Directed
201;9785;Directed
201;5546;Directed
201;9108;Directed
201;6657;Directed
11646;10643;Directed
11646;2924;Directed
11646;13879;Directed
11646;11391;Directed
203;2584;Directed
204;1124;Directed
204;7298;Directed
204;6608;Directed
204;8223;Directed
204;13216;Directed
204;8837;Directed
205;12265;Directed
205;6677;Directed
9472;3257;Directed
9472;2202;Directed
9472;7255;Directed
9472;5465;Directed
9472;14045;Directed
9472;10444;Directed
9472;14025;Directed
9472;4224;Directed
9472;11856;Directed
206;9791;Directed
206;5412;Directed
206;3827;Directed
206;1021;Directed
206;5183;Directed
206;1129;Directed
206;13407;Directed
206;3061;Directed
206;410;Directed
206;6667;Directed
206;13575;Directed
206;13703;Directed
206;3271;Directed
206;687;Directed
206;7759;Directed
206;11887;Directed
207;12071;Directed
207;9886;Directed
207;4516;Directed
207;13637;Directed
207;5031;Directed
207;6020;Directed
208;12386;Directed
208;420;Directed
208;10276;Directed
208;9052;Directed
208;8919;Directed
209;1419;Directed
209;9392;Directed
209;7241;Directed
209;3460;Directed
209;13382;Directed
6925;2452;Directed
6925;7664;Directed
6925;3761;Directed
6925;1265;Directed
6925;7216;Directed
6925;13130;Directed
6925;6094;Directed
6925;1129;Directed
6925;410;Directed
6925;12619;Directed
6925;6527;Directed
6925;1432;Directed
6925;13703;Directed
6925;7759;Directed
6925;13567;Directed
211;2974;Directed
211;293;Directed
211;4242;Directed
211;2052;Directed
211;12925;Directed
211;5253;Directed
211;3848;Directed
211;5294;Directed
211;14079;Directed
211;8465;Directed
211;8748;Directed
212;9055;Directed
212;13196;Directed
212;13976;Directed
212;11371;Directed
212;1424;Directed
212;8313;Directed
213;12177;Directed
213;2540;Directed
213;436;Directed
213;923;Directed
214;5750;Directed
215;4214;Directed
215;5998;Directed
215;3645;Directed
215;7712;Directed
215;12320;Directed
215;11853;Directed
9285;5170;Directed
9285;9076;Directed
217;9946;Directed
218;2856;Directed
218;5742;Directed
218;6029;Directed
218;9886;Directed
218;13097;Directed
218;238;Directed
218;11934;Directed
218;12775;Directed
218;13396;Directed
218;4394;Directed
218;5702;Directed
218;8790;Directed
218;13193;Directed
218;11887;Directed
9286;2376;Directed
9286;3732;Directed
9286;11687;Directed
9286;10837;Directed
9286;11101;Directed
9286;3595;Directed
9286;5866;Directed
9286;8762;Directed
9286;1756;Directed
9286;12780;Directed
220;8569;Directed
220;13070;Directed
220;580;Directed
220;11277;Directed
220;1741;Directed
11649;4632;Directed
11649;6481;Directed
11649;11095;Directed
11649;8817;Directed
222;6860;Directed
222;12118;Directed
222;4862;Directed
223;12416;Directed
223;6358;Directed
223;10083;Directed
223;2358;Directed
223;2125;Directed
223;6984;Directed
224;4282;Directed
224;8639;Directed
224;10900;Directed
224;10886;Directed
224;8214;Directed
224;7654;Directed
225;3289;Directed
225;12571;Directed
40;6284;Directed
40;4073;Directed
40;12775;Directed
40;9853;Directed
40;3339;Directed
40;8790;Directed
40;11209;Directed
13023;3221;Directed
13023;3826;Directed
13023;10102;Directed
13023;718;Directed
13023;8628;Directed
13023;4562;Directed
13023;1243;Directed
13023;1290;Directed
227;2675;Directed
228;9767;Directed
229;3893;Directed
229;5329;Directed
229;10845;Directed
229;3301;Directed
229;981;Directed
229;13771;Directed
230;5832;Directed
230;5934;Directed
230;8412;Directed
230;12905;Directed
231;2353;Directed
231;649;Directed
231;2122;Directed
231;9773;Directed
231;6714;Directed
231;10189;Directed
231;528;Directed
231;48;Directed
9288;4563;Directed
9288;8733;Directed
9288;8794;Directed
9288;11862;Directed
233;13798;Directed
233;13623;Directed
234;8273;Directed
234;833;Directed
234;9886;Directed
234;2693;Directed
234;9073;Directed
234;6374;Directed
234;13320;Directed
234;13216;Directed
234;6995;Directed
234;2531;Directed
234;2328;Directed
234;5840;Directed
234;8136;Directed
235;2244;Directed
235;11025;Directed
235;2320;Directed
235;7491;Directed
235;11209;Directed
236;10998;Directed
236;7989;Directed
236;8675;Directed
236;8437;Directed
236;654;Directed
236;12964;Directed
236;6150;Directed
236;3759;Directed
236;12981;Directed
237;6848;Directed
237;11177;Directed
237;13961;Directed
237;12660;Directed
237;13906;Directed
237;8684;Directed
237;1669;Directed
237;5506;Directed
238;9024;Directed
238;2491;Directed
238;13285;Directed
238;7106;Directed
238;6190;Directed
238;10334;Directed
238;429;Directed
238;2724;Directed
238;4186;Directed
238;12244;Directed
238;6868;Directed
240;6218;Directed
240;13060;Directed
240;2535;Directed
240;1191;Directed
240;13946;Directed
240;6668;Directed
240;9176;Directed
240;4632;Directed
240;10720;Directed
240;11406;Directed
240;4002;Directed
240;7736;Directed
240;1349;Directed
240;5921;Directed
240;7435;Directed
240;12964;Directed
240;7947;Directed
240;6254;Directed
240;10181;Directed
240;11053;Directed
240;11798;Directed
240;11065;Directed
240;804;Directed
240;10365;Directed
240;2890;Directed
241;4981;Directed
241;310;Directed
241;10445;Directed
241;8163;Directed
242;6336;Directed
242;13398;Directed
245;8297;Directed
245;2141;Directed
245;318;Directed
245;3552;Directed
245;4331;Directed
246;2787;Directed
246;4813;Directed
246;6730;Directed
246;7545;Directed
246;4704;Directed
246;11362;Directed
247;7423;Directed
247;10269;Directed
247;9161;Directed
248;11176;Directed
248;7838;Directed
248;13765;Directed
248;6740;Directed
248;11256;Directed
248;9974;Directed
248;4525;Directed
248;3893;Directed
248;11518;Directed
248;12582;Directed
248;2219;Directed
248;13053;Directed
248;603;Directed
248;5119;Directed
248;9761;Directed
248;10546;Directed
248;12660;Directed
248;1314;Directed
248;5917;Directed
248;1259;Directed
248;6376;Directed
248;10509;Directed
248;8471;Directed
248;6707;Directed
248;13933;Directed
248;11574;Directed
248;12853;Directed
248;12229;Directed
248;13087;Directed
249;219;Directed
249;9410;Directed
249;1577;Directed
250;11159;Directed
250;6145;Directed
252;3747;Directed
252;5315;Directed
252;9525;Directed
252;10975;Directed
253;6252;Directed
253;4702;Directed
253;7903;Directed
253;11209;Directed
253;6379;Directed
254;6958;Directed
254;6501;Directed
254;3943;Directed
254;9518;Directed
254;12793;Directed
254;2660;Directed
254;13011;Directed
254;4053;Directed
254;12159;Directed
254;6063;Directed
254;2098;Directed
254;2312;Directed
254;4977;Directed
254;3436;Directed
255;11822;Directed
256;3446;Directed
257;629;Directed
258;1557;Directed
259;10396;Directed
260;4659;Directed
260;12151;Directed
260;7498;Directed
260;9079;Directed
260;409;Directed
260;603;Directed
262;6050;Directed
262;2335;Directed
262;9193;Directed
263;13184;Directed
263;13466;Directed
263;10458;Directed
263;8592;Directed
263;8963;Directed
263;7462;Directed
263;6876;Directed
263;13579;Directed
264;11175;Directed
264;13841;Directed
264;3165;Directed
264;6474;Directed
264;4970;Directed
264;13256;Directed
264;10085;Directed
264;12966;Directed
264;9974;Directed
264;10546;Directed
11754;2295;Directed
11754;10031;Directed
11754;9900;Directed
11754;10977;Directed
11754;10169;Directed
11754;4383;Directed
14039;7812;Directed
14039;9536;Directed
14039;2001;Directed
14039;13352;Directed
14039;3368;Directed
265;12238;Directed
265;4610;Directed
265;5487;Directed
265;7106;Directed
265;12507;Directed
265;1206;Directed
265;2724;Directed
265;4837;Directed
265;866;Directed
265;1671;Directed
265;4567;Directed
266;6658;Directed
266;3015;Directed
266;6002;Directed
266;8223;Directed
266;9869;Directed
266;10327;Directed
266;1237;Directed
266;10971;Directed
266;4951;Directed
266;7589;Directed
266;10724;Directed
266;8396;Directed
266;1465;Directed
266;10402;Directed
266;2987;Directed
266;9808;Directed
266;10007;Directed
266;7768;Directed
266;9410;Directed
266;13348;Directed
266;9161;Directed
266;9049;Directed
266;726;Directed
266;5657;Directed
267;10051;Directed
267;3815;Directed
267;3515;Directed
267;5398;Directed
267;3086;Directed
267;8935;Directed
268;9788;Directed
268;6263;Directed
269;6110;Directed
269;12872;Directed
269;12311;Directed
269;13372;Directed
269;12325;Directed
270;5190;Directed
270;4421;Directed
271;6982;Directed
271;6729;Directed
271;12939;Directed
271;7840;Directed
271;9844;Directed
272;9515;Directed
272;1237;Directed
272;9495;Directed
272;6797;Directed
272;4894;Directed
272;7700;Directed
272;7367;Directed
273;2897;Directed
273;3221;Directed
273;7903;Directed
273;11075;Directed
273;11131;Directed
273;1555;Directed
273;5039;Directed
273;8223;Directed
273;920;Directed
273;9005;Directed
273;5255;Directed
273;7790;Directed
273;9818;Directed
273;12768;Directed
273;12636;Directed
273;11207;Directed
273;4204;Directed
273;10973;Directed
273;10160;Directed
273;4590;Directed
273;8727;Directed
273;5216;Directed
273;7485;Directed
273;5582;Directed
273;11527;Directed
273;2284;Directed
273;4319;Directed
273;5962;Directed
273;8793;Directed
273;7578;Directed
273;9830;Directed
273;7540;Directed
273;1687;Directed
273;12505;Directed
273;11106;Directed
273;1643;Directed
273;13502;Directed
273;7660;Directed
273;9893;Directed
273;11790;Directed
273;8790;Directed
273;8159;Directed
273;10672;Directed
273;8306;Directed
273;4031;Directed
273;12775;Directed
273;9901;Directed
273;3183;Directed
273;4702;Directed
273;580;Directed
273;9228;Directed
6939;2771;Directed
6939;10119;Directed
6939;324;Directed
6939;14042;Directed
6939;11635;Directed
6939;12438;Directed
6939;5015;Directed
6939;13250;Directed
6939;8026;Directed
6939;10198;Directed
6939;5624;Directed
6939;2364;Directed
6939;4928;Directed
6939;11687;Directed
6939;5853;Directed
6939;6402;Directed
6939;922;Directed
6939;965;Directed
